THERMO
   300.000  1000.000  5000.000
C12H24             2/73 C  12H  24          G  0100.00   5000.00               1
-0.22593122E+05-0.34807917E+01 0.47294595E+01-0.31932858E-02 0.47534921E-04    3
-0.57458611E-07 0.21931112E-10-0.21572878E+05 0.41030159E+01                   4
CH3CHOH           103190C   2H   4O   1     G  0300.00   4000.00  1500.00      1
 0.11611482E+02 0.05173117E-01-0.04856684E-05-0.02202894E-08 0.03913721E-12    2
-0.12488109E+05-0.03688212E+03 0.14159398E+01 0.02870648E+00-0.02373820E-03    3
 0.11488865E-07-0.02391420E-10-0.08638718E+05 0.01844256E+03                   4
CH3CL             112989C   1H   3CL  1     G  0300.00   5000.00  1000.00      1
 0.03633875E+02 0.08664625E-01-0.03343871E-04 0.05950130E-08-0.04001401E-12    2
-0.11776588E+05 0.04430651E+02 0.04621901E+01 0.02068247E+00-0.02553133E-03    3
 0.02160310E-06-0.07706816E-10-0.10936672E+05 0.02032976E+03                   4
CH3CO             120186C   2H   3O   1     G  0300.00   5000.00  1000.00      1
 0.05612279E+02 0.08449886E-01-0.02854147E-04 0.04238376E-08-0.02268403E-12    2
-0.05187863E+05-0.03274949E+02 0.03125278E+02 0.09778220E-01 0.04521448E-04    3
-0.09009462E-07 0.03193717E-10-0.04108507E+05 0.11228854E+02                   4
CH3F               82489C   1H   3F   1     G  0300.00   5000.00  1000.00      1
 0.03014978E+02 0.09314397E-01-0.03611697E-04 0.06443728E-08-0.04339594E-12    2
-0.02977838E+06 0.06323815E+02 0.02600910E+01 0.02000787E+00-0.02662584E-03    3
 0.02561176E-06-0.09935237E-10-0.02896232E+06 0.02031799E+03                   4
CH3HCO            120186C   2O   1H   4     G  0300.00   5000.00  1000.00      1
 0.05868650E+02 0.10794241E-01-0.03645530E-04 0.05412912E-08-0.02896844E-12    2
-0.02264568E+06-0.06012946E+02 0.02505695E+02 0.13369907E-01 0.04671953E-04    3
-0.11281401E-07 0.04263566E-10-0.02124588E+06 0.13350887E+02                   4
CH3NO             103190C   1H   3N   1O   1G  0300.00   4000.00  1500.00      1
 0.08820547E+02 0.03706233E-01-0.02894740E-05-0.01897910E-08 0.03237544E-12    2
 0.05362862E+05-0.02213220E+03 0.02109955E+02 0.15178216E-01-0.07071789E-04    3
 0.15106108E-08-0.16042035E-12 0.08293612E+05 0.15697023E+02                   4
CH3NO2            103190C   1H   3N   1O   2G  0300.00   4000.00  1500.00      1
 0.10901579E+02 0.04326381E-01-0.04203547E-05-0.01893070E-08 0.03417444E-12    2
-0.13708618E+05-0.03073183E+03 0.03224716E+01 0.02665146E+00-0.01930573E-03    3
 0.07762620E-07-0.13987461E-11-0.09597527E+05 0.02726156E+03                   4
CH3O              121686C   1H   3O   1     G  0300.00   3000.00  1000.00      1
 0.03770799E+02 0.07871497E-01-0.02656384E-04 0.03944431E-08-0.02112616E-12    2
 0.12783252E+03 0.02929575E+02 0.02106204E+02 0.07216595E-01 0.05338472E-04    3
-0.07377636E-07 0.02075610E-10 0.09786011E+04 0.13152177E+02                   4
CH3OCH3           103190C   2H   6O   1     G  0300.00   4000.00  1500.00      1
 0.12280999E+02 0.06711031E-01-0.04726871E-05-0.03636408E-08 0.06084545E-12    2
-0.02839742E+06-0.04434692E+03 0.12452464E+01 0.02381198E+00-0.08266949E-04    3
 0.03068452E-08 0.01909247E-11-0.02335996E+06 0.01855817E+03                   4
CH3OCL             53090C   1H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.10225182E+02 0.02780046E-01-0.03331582E-05-0.05437857E-09 0.10127989E-13    2
-0.11728864E+05-0.02912014E+03 0.15753918E+01 0.02255641E+00-0.02052644E-03    3
 0.10753116E-07-0.02371139E-10-0.08346834E+05 0.01804592E+03                   4
CH3OH             121686C   1H   4O   1     G  0300.00   5000.00  1000.00      1
 0.04029061E+02 0.09376593E-01-0.03050254E-04 0.04358793E-08-0.02224723E-12    2
-0.02615791E+06 0.02378195E+02 0.02660115E+02 0.07341508E-01 0.07170050E-04    3
-0.08793194E-07 0.02390570E-10-0.02535348E+06 0.11232631E+02                   4
CH3ONO            103190C   1H   3N   1O   2G  0300.00   4000.00  1500.00      1
 0.11361289E+02 0.04159349E-01-0.04145670E-05-0.01695140E-08 0.03028732E-12    2
-0.12814815E+05-0.03545434E+03 0.14903451E+01 0.02645433E+00-0.02112331E-03    3
 0.09414399E-07-0.01811204E-10-0.09125782E+05 0.01813766E+03                   4
CH3ONO2           103190C   1H   3N   1O   3G  0300.00   4000.00  1500.00      1
 0.14361885E+02 0.04112243E-01-0.05113052E-05-0.14964364E-09 0.03012156E-12    2
-0.01972440E+06-0.05131841E+03 0.07803354E+01 0.03454203E+00-0.02822327E-03    3
 0.12323244E-07-0.02302164E-10-0.14653465E+05 0.02245751E+03                   4
CH3SICL            10891C   1H   3CL  1SI  1G  0300.00   4000.00  1500.00      1
 0.10019812E+02 0.03098226E-01-0.03223524E-05-0.12226536E-09 0.02254960E-12    2
-0.05427416E+05-0.02357211E+03 0.03485139E+02 0.01833182E+00-0.15731283E-04    3
 0.07856310E-07-0.16709455E-11-0.02954042E+05 0.11869476E+02                   4
CH3SIH2SIH         10891C   2H  10SI  2     G  0300.00   4000.00  1500.00      1
 0.02302240E+03 0.08819047E-01-0.08859754E-05-0.03700888E-08 0.06746255E-12    2
-0.15770585E+05-0.09458104E+03 0.02492915E+02 0.05396367E+00-0.04281663E-03    3
 0.01967585E-06-0.03981630E-10-0.07813140E+05 0.01758364E+03                   4
CH3SIH2SIH2CH3     61991H  10C   2SI  2     G  0300.00   2500.00  1500.00      1
 0.01948331E+03 0.11951629E-01-0.02653155E-05-0.14895223E-08 0.03049901E-11    2
-0.14056390E+05-0.07368209E+03 0.03129492E+02 0.05016929E+00-0.03522060E-03    3
 0.13542946E-07-0.02274339E-10-0.08303931E+05 0.14268188E+02                   4
CH3SIHCL2          10891C   1CL  2H   4SI  1G  0300.00   4000.00  1500.00      1
 0.14593670E+02 0.04005638E-01-0.04816391E-05-0.13363588E-09 0.02648177E-12    2
-0.05325681E+06-0.04689839E+03 0.04156949E+02 0.02994072E+00-0.02797859E-03    3
 0.14318294E-07-0.03010164E-10-0.04952345E+06 0.09043929E+02                   4
CH4               121286C   1H   4          G  0300.00   5000.00  1000.00      1
 0.01683478E+02 0.10237236E-01-0.03875128E-04 0.06785585E-08-0.04503423E-12    2
-0.10080787E+05 0.09623395E+02 0.07787415E+01 0.01747668E+00-0.02783409E-03    3
 0.03049708E-06-0.12239307E-10-0.09825229E+05 0.13722195E+02                   4
CHCL              112989C   1H   1CL  1     G  0300.00   5000.00  1200.00      1
 0.03216518E+02 0.05976969E-01-0.02918238E-04 0.05912801E-08-0.04297945E-12    2
 0.03879839E+06 0.07793842E+02 0.02781262E+02 0.07805384E-01-0.10637111E-04    3
 0.10654407E-07-0.03916796E-10 0.03916144E+06 0.10455153E+02                   4
CHCL2              40992H   1C   1CL  2     G  0300.00   4000.00  1500.00      1
 0.06912874E+02 0.12517326E-02-0.01973085E-05-0.02153722E-09 0.05853635E-13    2
 0.07229632E+05-0.07968135E+02 0.02809820E+02 0.12959359E-01-0.13923920E-04    3
 0.07533319E-07-0.15884480E-11 0.08515305E+05 0.13437979E+02                   4
CHCL2CCL2          40992H   1C   2CL  4     G  0300.00   4000.00  1500.00      1
 0.15306404E+02 0.02140771E-01-0.04619953E-05 0.08299157E-10 0.05236928E-13    2
-0.15243064E+04-0.04358303E+03 0.04207169E+02 0.03437580E+00-0.03802410E-03    3
 0.02026572E-06-0.04164115E-10 0.01811422E+05 0.13980208E+02                   4
CHCL2CCLO          40992H   1C   2 O  1CL  3G  0300.00   4000.00  1500.00      1
 0.14887746E+02 0.02323698E-01-0.04365743E-05-0.01680889E-09 0.08613253E-13    2
-0.03483792E+06-0.04504932E+03 0.04593886E+02 0.03118954E+00-0.03338775E-03    3
 0.01763042E-06-0.03630728E-10-0.03160865E+06 0.08756166E+02                   4
CHCL2CH2           53090C   2H   3CL  2     G  0300.00   5000.00  1500.00      1
 0.13066320E+02 0.02964322E-01-0.04303601E-05-0.03173130E-09 0.08244908E-13    2
 0.04594697E+05-0.03814765E+03 0.02234888E+02 0.03152885E+00-0.03307989E-03    3
 0.01825220E-06-0.03994163E-10 0.08375531E+05 0.01944506E+03                   4
CHCL2CHCL          53090C   2H   2CL  3     G  0300.00   5000.00  1500.00      1
 0.14450509E+02 0.02336553E-01-0.04132107E-05-0.05243785E-11 0.04204775E-13    2
-0.05183249E+04-0.04362698E+03 0.03789098E+02 0.03243338E+00-0.03598338E-03    3
 0.01993302E-06-0.04287482E-10 0.02920910E+05 0.12219906E+02                   4
CHCL2CHCL2         53090C   2H   2CL  4     G  0300.00   5000.00  1500.00      1
 0.01745859E+03 0.02484178E-01-0.05127802E-05 0.02266908E-09 0.02371932E-13    2
-0.02510698E+06-0.06065212E+03 0.02711746E+02 0.04441279E+00-0.04905961E-03    3
 0.02632472E-06-0.05466292E-10-0.02052420E+06 0.16248570E+02                   4
CHCL3              40992H   1C   1CL  3     G  0300.00   4000.00  1500.00      1
 0.10349802E+02 0.01690301E-01-0.03209168E-05-0.09502160E-10 0.05845724E-13    2
-0.15670286E+05-0.02558805E+03 0.02905632E+02 0.02315061E+00-0.02534674E-03    3
 0.13567240E-07-0.02810882E-10-0.13397978E+05 0.13107489E+02                   4
CHCLCCL            40992H   1C   2CL  2     G  0300.00   4000.00  1500.00      1
 0.10276465E+02 0.01733038E-01-0.03161161E-05-0.08153494E-10 0.05443014E-13    2
 0.02418876E+06-0.02436861E+03 0.02625129E+02 0.02366908E+00-0.02583240E-03    3
 0.13833741E-07-0.02870110E-10 0.02654214E+06 0.15456286E+02                   4
CHCLCCLOH          53090C   2H   2O   1CL  2G  0300.00   5000.00  1500.00      1
 0.14122059E+02 0.02583764E-01-0.04576900E-05 0.05215675E-10 0.03521299E-13    2
-0.02752481E+06-0.04544297E+03 0.02020546E+02 0.03810981E+00-0.04280146E-03    3
 0.02343806E-06-0.04934735E-10-0.02385981E+06 0.01729375E+03                   4
CHCLCH             53090C   2H   2CL  1     G  0300.00   5000.00  1500.00      1
 0.09924881E+02 0.16181081E-02-0.02995767E-05-0.09718418E-11 0.03296694E-13    2
 0.02834311E+06-0.02704592E+03 0.11901221E+01 0.02432799E+00-0.02555964E-03    3
 0.13751585E-07-0.02941848E-10 0.03138156E+06 0.01944186E+03                   4
CHCLCHCL           53090C   2H   2CL  2     G  0300.00   5000.00  1500.00      1
 0.11636478E+02 0.02461980E-01-0.03900519E-05-0.15216774E-10 0.05853766E-13    2
-0.05593248E+05-0.03507354E+03 0.10543396E+01 0.03076644E+00-0.03252548E-03    3
 0.01763454E-06-0.03774444E-10-0.02006846E+05 0.02094010E+03                   4
CHCLCHOH           53090C   2H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.12854640E+02 0.03107712E-01-0.04837734E-05-0.02088656E-09 0.07393125E-13    2
-0.02505588E+06-0.04274804E+03-0.02073396E+01 0.03868021E+00-0.04104567E-03    3
 0.02211251E-06-0.04680556E-10-0.02074261E+06 0.02608356E+03                   4
CHCLOH             53090C   1H   2O   1CL  1G  0300.00   5000.00  1500.00      1
 0.09427376E+02 0.01722642E-01-0.02912706E-05-0.03765844E-10 0.03354461E-13    2
-0.12245752E+05-0.02330123E+03 0.13193716E+01 0.02406118E+00-0.02560105E-03    3
 0.13567377E-07-0.02812530E-10-0.09640457E+05 0.01925639E+03                   4
CHCLOHCH2          53090C   2H   4O   1CL  1G  0300.00   5000.00  1500.00      1
 0.14384355E+02 0.03552541E-01-0.05033147E-05-0.04051247E-09 0.10011716E-13    2
-0.13838992E+05-0.04819745E+03 0.14737570E+01 0.03764187E+00-0.03898775E-03    3
 0.02112109E-06-0.04543829E-10-0.09395106E+05 0.02033823E+03                   4
CHCLOHCHCL         53090C   2H   3O   1CL  2G  0300.00   5000.00  1500.00      1
 0.15672403E+02 0.02970040E-01-0.04827588E-05-0.13665995E-10 0.06500296E-13    2
-0.01896002E+06-0.05132922E+03 0.02626025E+02 0.03856174E+00-0.04091474E-03    3
 0.02190241E-06-0.04603079E-10-0.14681885E+05 0.01735864E+03                   4
CHF                82489C   1H   1F   1     G  0300.00   5000.00  1000.00      1
 0.04242812E+02 0.02066316E-01-0.06527951E-05 0.13887000E-09-0.12133360E-13    2
 0.13559817E+05 0.01680196E+02 0.03029060E+02 0.04850873E-01-0.04971678E-04    3
 0.05277968E-07-0.02403154E-10 0.14014348E+05 0.08324101E+02                   4
CHF3               82489C   1H   1F   3     G  0300.00   5000.00  1000.00      1
 0.06834333E+02 0.06248730E-01-0.02575750E-04 0.04809112E-08-0.03352074E-12    2
-0.08663771E+06-0.10627405E+02 0.08725142E+01 0.02308431E+00-0.02123718E-03    3
 0.11144284E-07-0.02909229E-10-0.08496391E+06 0.02021498E+03                   4
CHO               121286H   1C   1O   1     G  0300.00   5000.00  1000.00      1
 0.03557271E+02 0.03345572E-01-0.13350060E-05 0.02470572E-08-0.01713850E-12    2
 0.03916324E+05 0.05552299E+02 0.02898329E+02 0.06199146E-01-0.09623084E-04    3
 0.10898249E-07-0.04574885E-10 0.04159922E+05 0.08983614E+02                   4
CHOHCLCCL2         53090C   2H   2O   1CL  3G  0300.00   5000.00  1500.00      1
 0.01681824E+03 0.02450153E-01-0.04706624E-05 0.13132630E-10 0.03046283E-13    2
-0.02253367E+06-0.05396958E+03 0.04216443E+02 0.03898553E+00-0.04360467E-03    3
 0.02374677E-06-0.04984764E-10-0.01867017E+06 0.11525205E+02                   4
CHSICL             40992H   1C   1SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.08205361E+02 0.10921721E-02-0.02021811E-05-0.04611367E-10 0.03306853E-13    2
 0.04201322E+06-0.12405894E+02 0.04575767E+02 0.12661465E-01-0.15076991E-04    3
 0.08704481E-07-0.01902710E-10 0.04304864E+06 0.06132926E+02                   4
CHSICL2            40992H   1C   1SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.10718230E+02 0.11483550E-02-0.02625783E-05 0.15679723E-10 0.10854553E-14    2
 0.11248821E+05-0.02053733E+03 0.05945817E+02 0.01709681E+00-0.02135360E-03    3
 0.12528625E-07-0.02749860E-10 0.12534130E+05 0.03573691E+02                   4
CHSICL3            40992H   1C   1SI  1CL  3G  0300.00   4000.00  1500.00      1
 0.13596982E+02 0.12836788E-02-0.03320723E-05 0.03292615E-09-0.05463634E-14    2
-0.02236189E+06-0.03349767E+03 0.07368467E+02 0.02227383E+00-0.02809217E-03    3
 0.16441468E-07-0.03590728E-10-0.02071739E+06-0.02118077E+02                   4
CHSIH2CL           40992H   3C   1SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.11428149E+02 0.02475731E-01-0.03864817E-05-0.04667546E-09 0.12224968E-13    2
 0.02085331E+06-0.03033129E+03 0.02869509E+02 0.02622702E+00-0.02794178E-03    3
 0.15168906E-07-0.03231519E-10 0.02364000E+06 0.14620551E+02                   4
CHSIHCL            40992H   2C   1SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.09716450E+02 0.01691881E-01-0.02846288E-05-0.02130089E-09 0.06948758E-13    2
 0.03056780E+06-0.02079822E+03 0.04045980E+02 0.01850072E+00-0.02095733E-03    3
 0.11851071E-07-0.02580401E-10 0.03232392E+06 0.08632908E+02                   4
CHSIHCL2           40992H   2C   1SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.12466463E+02 0.01911555E-01-0.03687550E-05-0.05466318E-10 0.05749803E-13    2
-0.09679288E+04-0.03163480E+03 0.04853916E+02 0.02509789E+00-0.02916486E-03    3
 0.16496486E-07-0.03563597E-10 0.12975431E+04 0.07606296E+02                   4
CL                 42189CL  1               G  0300.00   5000.00  1000.00      1
 0.02920236E+02-0.03597985E-02 0.12942943E-06-0.02162776E-09 0.13765171E-14    2
 0.13713381E+05 0.03262690E+02 0.02381576E+02 0.08891079E-02 0.04070475E-05    3
-0.02168943E-07 0.11608274E-11 0.13839987E+05 0.06021817E+02                   4
CL(CH3)SICH2       40992H   5C   2SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.14969234E+02 0.05605853E-01-0.06191278E-05-0.02134590E-08 0.03977673E-12    2
-0.13040661E+05-0.05036296E+03 0.02980753E+02 0.03627510E+00-0.03428565E-03    3
 0.01799146E-06-0.03853029E-10-0.08814405E+05 0.13628701E+02                   4
CL2                42189CL  2               G  0300.00   5000.00  1000.00      1
 0.04274586E+02 0.03717336E-02-0.01893489E-05 0.05337465E-09-0.05057602E-13    2
-0.13311486E+04 0.02256946E+02 0.03439587E+02 0.02870774E-01-0.02385870E-04    3
 0.02892918E-08 0.02915057E-11-0.11317875E+04 0.06471359E+02                   4
CL2CCCL2           40992C   2CL  4          G  0300.00   4000.00  1500.00      1
 0.14400000E+02 0.12693973E-02-0.03525285E-05 0.04493620E-09-0.02348053E-13    2
-0.08039016E+05-0.04321878E+03 0.05557831E+02 0.02778255E+00-0.03176768E-03    3
 0.01706054E-06-0.03492940E-10-0.05495042E+05 0.02293507E+02                   4
CL2CCHCL           40992H   1C   2CL  3     G  0300.00   4000.00  1500.00      1
 0.12782037E+02 0.02068630E-01-0.03764410E-05-0.09077792E-10 0.06116574E-13    2
-0.06934337E+05-0.03655991E+03 0.03457683E+02 0.02848717E+00-0.03070062E-03    3
 0.16249514E-07-0.03341401E-10-0.04047205E+05 0.12063814E+02                   4
CL2CCHO            40992H   1C   2 O  1CL  2G  0300.00   4000.00  1500.00      1
 0.12946275E+02 0.02168144E-01-0.04244587E-05-0.03590986E-09 0.12203034E-13    2
-0.11443612E+05-0.03783814E+03 0.03400951E+02 0.02760695E+00-0.02843244E-03    3
 0.14702634E-07-0.03017427E-10-0.08287516E+05 0.12573206E+02                   4
CL2CHOH            53090C   1H   2O   1CL  2G  0300.00   5000.00  1500.00      1
 0.11291137E+02 0.02286704E-01-0.03461512E-05-0.01814479E-09 0.05661342E-13    2
-0.03803060E+06-0.03079830E+03 0.02619078E+02 0.02601285E+00-0.02784252E-03    3
 0.15286815E-07-0.03294007E-10-0.03513998E+06 0.14924622E+02                   4
CL2CO              40992C   1 O  1CL  2     G  0300.00   4000.00  1500.00      1
 0.08764773E+02 0.08919938E-02-0.02237589E-05 0.14866210E-10 0.09630871E-14    2
-0.02973390E+06-0.01732025E+03 0.03460242E+02 0.16323313E-01-0.01828303E-03    3
 0.09805656E-07-0.02024319E-10-0.02813622E+06 0.10191275E+02                   4
CL2COH             53090C   1O   1H   1CL  2G  0300.00   5000.00  1500.00      1
 0.10262146E+02 0.13167960E-02-0.02754008E-05 0.16307709E-10 0.06472563E-14    2
-0.15116554E+05-0.02298314E+03 0.03800719E+02 0.02204678E+00-0.02673857E-03    3
 0.15318545E-07-0.03305322E-10-0.13320531E+05 0.09915879E+02                   4
CL2HCO             53090C   1H   1O   1CL  2G  0300.00   5000.00  1500.00      1
 0.10518375E+02 0.14993163E-02-0.02927670E-05 0.07898750E-10 0.01988433E-13    2
-0.06272394E+05-0.02634097E+03 0.02241202E+02 0.02456990E+00-0.02682371E-03    3
 0.14431699E-07-0.03023080E-10-0.03624525E+05 0.01703507E+03                   4
CL2SI(CH3)2        40992H   6C   2SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.01890988E+03 0.06245385E-01-0.06370531E-05-0.02508387E-08 0.04589637E-12    2
-0.06523165E+06-0.06829627E+03 0.05958770E+02 0.03632044E+00-0.03098077E-03    3
 0.15456830E-07-0.03292670E-10-0.06031231E+06 0.01996401E+02                   4
CL2SI(CH3)CH2      40992H   5C   2SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.01795078E+03 0.05155756E-01-0.06049093E-05-0.01717792E-08 0.03355529E-12    2
-0.03961749E+06-0.05949218E+03 0.05993815E+02 0.03621806E+00-0.03546358E-03    3
 0.01906127E-06-0.04137511E-10-0.03541814E+06 0.04216161E+02                   4
CL2SICH2           40992H   2C   1SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.11867090E+02 0.02689241E-01-0.04231139E-05-0.05555101E-09 0.13671744E-13    2
-0.02169965E+06-0.03225026E+03 0.04111899E+02 0.02637445E+00-0.02985130E-03    3
 0.01679309E-06-0.03625510E-10-0.01940306E+06 0.07695176E+02                   4
CL2SICH3           40992H   3C   1SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.12850904E+02 0.03239359E-01-0.03774509E-05-0.11117770E-09 0.02163711E-12    2
-0.03164727E+06-0.03531423E+03 0.05273286E+02 0.02205797E+00-0.02049425E-03    3
 0.10600613E-07-0.02257828E-10-0.02891555E+06 0.05340217E+02                   4
CL2SISI            40992SI  2CL  2          G  0300.00   4000.00  1500.00      1
 0.09706403E+02 0.03323651E-02-0.01679851E-05 0.04061273E-09-0.03746093E-13    2
 0.13340597E+05-0.15656144E+02 0.06576632E+02 0.11055680E-01-0.14228159E-04    3
 0.08199114E-07-0.01752833E-10 0.14120041E+05 0.06538601E-02                   4
CL2SISICL          40992SI  2CL  3          G  0300.00   4000.00  1500.00      1
 0.13043182E+02-0.01847657E-03-0.02187635E-05 0.08817012E-09-0.10040625E-13    2
-0.16407698E+05-0.02832288E+03 0.08389457E+02 0.16291719E-01-0.02138192E-03    3
 0.12074312E-07-0.02508349E-10-0.15343183E+05-0.05268396E+02                   4
CL2SISICL2         40992SI  2CL  4          G  0300.00   4000.00  1500.00      1
 0.16205381E+02 0.08400587E-04-0.02457559E-05 0.08992196E-09-0.09639101E-13    2
-0.05343015E+06-0.04193026E+03 0.10775948E+02 0.01717615E+00-0.02131386E-03    3
 0.11725282E-07-0.02417202E-10-0.05196762E+06-0.14316339E+02                   4
CL3CO              53090C   1O   1CL  3     G  0300.00   5000.00  1500.00      1
 0.12085258E+02 0.07759038E-02-0.02700075E-05 0.04346263E-09-0.02671642E-13    2
-0.06464078E+05-0.03099432E+03 0.04548646E+02 0.02463303E+00-0.02974898E-03    3
 0.16471538E-07-0.03433021E-10-0.04416522E+05 0.07360693E+02                   4
CL3COH             53090C   1O   1H   1CL  3G  0300.00   5000.00  1500.00      1
 0.12859853E+02 0.15880835E-02-0.03377500E-05 0.02031362E-09 0.08017922E-14    2
-0.03807818E+06-0.03561944E+03 0.04269172E+02 0.02791722E+00-0.03272753E-03    3
 0.01828271E-06-0.03882978E-10-0.03558879E+06 0.08521096E+02                   4
CL3SICH3           40992H   3C   1SI  1CL  3G  0300.00   4000.00  1500.00      1
 0.15729879E+02 0.03373816E-01-0.04472970E-05-0.09359550E-09 0.01995442E-12    2
-0.07539927E+06-0.05017697E+03 0.06708039E+02 0.02724465E+00-0.02730290E-03    3
 0.14578641E-07-0.03116460E-10-0.07231476E+06-0.02328693E+02                   4
CL3SISI            40992SI  2CL  3          G  0300.00   4000.00  1500.00      1
 0.12630147E+02 0.04310339E-02-0.02248369E-05 0.05573034E-09-0.05229996E-13    2
-0.01723335E+06-0.02767932E+03 0.08429942E+02 0.14962433E-01-0.01942087E-03    3
 0.11253264E-07-0.02414611E-10-0.16197956E+05-0.06711706E+02                   4
CL3SISICL          40992SI  2CL  4          G  0300.00   4000.00  1500.00      1
 0.15034985E+02 0.05376136E-02-0.02788506E-05 0.06889626E-09-0.06454867E-13    2
-0.05496076E+06-0.03460735E+03 0.09721335E+02 0.01889709E+00-0.02451038E-03    3
 0.14195966E-07-0.03045163E-10-0.05364875E+06-0.08073287E+02                   4
CLCCCL             40992C   2CL  2          G  0300.00   4000.00  1500.00      1
 0.09105373E+02 0.09281996E-02-0.01948370E-05 0.15903774E-11 0.02472936E-13    2
 0.02507215E+06-0.02072870E+03 0.05118707E+02 0.12436678E-01-0.13865400E-04    3
 0.07609301E-07-0.16159594E-11 0.02631398E+06 0.03298776E+00                   4
CLCCO              53090C   2O   1CL  1     G  0300.00   5000.00  1500.00      1
 0.09368609E+02 0.03733935E-02-0.12869813E-06 0.12064694E-10 0.09220282E-15    2
 0.01762807E+06-0.02046751E+03 0.04417443E+02 0.11293645E-01-0.10134881E-04    3
 0.04661357E-07-0.09098661E-11 0.01952423E+06 0.06539246E+02                   4
CLCH2OH            53090C   1H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.09750194E+02 0.02974385E-01-0.03450482E-05-0.06010047E-09 0.10897835E-13    2
-0.03248678E+06-0.02345467E+03 0.08330909E+01 0.02358999E+00-0.02137296E-03    3
 0.11058075E-07-0.02402401E-10-0.02905350E+06 0.02503745E+03                   4
CLCO               40992C   1 O  1CL  1     G  0300.00   4000.00  1500.00      1
 0.06134826E+02 0.05369293E-02-0.07583742E-06-0.15145565E-10 0.03376079E-13    2
-0.05363338E+05-0.03198171E+02 0.04790425E+02 0.03165209E-01-0.02098200E-04    3
 0.07703306E-08-0.13463511E-12-0.04812905E+05 0.04257479E+02                   4
CLCOH              53090C   1H   1O   1CL  1G  0300.00   5000.00  1500.00      1
 0.07642907E+02 0.15078143E-02-0.02651580E-05-0.14667845E-10 0.04797316E-13    2
-0.02511908E+05-0.14050463E+02 0.02037662E+02 0.01733328E+00-0.01936442E-03    3
 0.10993657E-07-0.02427340E-10-0.06596141E+04 0.15384218E+02                   4
CLH2CO             53090C   1H   2O   1CL  1G  0300.00   5000.00  1500.00      1
 0.09104530E+02 0.02130628E-01-0.02994563E-05-0.02733652E-09 0.06437596E-13    2
-0.05255641E+05-0.02258799E+03 0.08437505E+01 0.02258902E+00-0.02217447E-03    3
 0.11652041E-07-0.02487574E-10-0.02264707E+05 0.02176388E+03                   4
CLHCO              40992H   1C   1 O  1CL  1G  0300.00   4000.00  1500.00      1
 0.07132408E+02 0.01686027E-01-0.02034320E-05-0.05804520E-09 0.11529022E-13    2
-0.02522232E+06-0.11501369E+02 0.02378611E+02 0.12788705E-01-0.10941298E-04    3
 0.05089666E-07-0.09985544E-11-0.02348305E+06 0.14177494E+02                   4
CLO                40992 O  1CL  1          G  0300.00   4000.00  1500.00      1
 0.04320627E+02 0.01730970E-02-0.07157875E-06 0.14246387E-10-0.11155428E-14    2
 0.13286006E+05 0.01764361E+02 0.02918696E+02 0.04664857E-01-0.05654825E-04    3
 0.03131108E-07-0.06515478E-11 0.13659889E+05 0.08877238E+02                   4
CLOCL              53090O   1CL  2          G  0300.00   5000.00  1500.00      1
 0.06635185E+02 0.03284434E-02-0.12253275E-06 0.02123621E-09-0.14043771E-14    2
 0.07672351E+05-0.06410996E+02 0.03397879E+02 0.10801274E-01-0.13246551E-04    3
 0.07392960E-07-0.15465835E-11 0.08527797E+05 0.09981834E+02                   4
CLOO               40992 O  2CL  1          G  0300.00   4000.00  1500.00      1
 0.06500858E+02 0.04259430E-02-0.14714964E-06 0.02312041E-09-0.13570326E-14    2
 0.14650676E+05-0.05831007E+02 0.03097113E+02 0.10885305E-01-0.12745864E-04    3
 0.06909658E-07-0.14196788E-11 0.15601365E+05 0.11593553E+02                   4
CLSI(CH3)2         40992H   6C   2SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.16020721E+02 0.06121766E-01-0.05697358E-05-0.02685515E-08 0.04764446E-12    2
-0.02023771E+06-0.05448285E+03 0.04366292E+02 0.03146501E+00-0.02442312E-03    3
 0.11557633E-07-0.02441971E-10-0.15618561E+05 0.09415220E+02                   4
CLSI(CH3)2CH2      40992H   8C   3SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.02115099E+03 0.08018265E-01-0.07924247E-05-0.03295049E-08 0.05955232E-12    2
-0.02795354E+06-0.07954995E+03 0.05283182E+02 0.04510586E+00-0.03881937E-03    3
 0.01972924E-06-0.04266615E-10-0.02191153E+06 0.06553031E+02                   4
CLSI(CH3)3         40992H   9C   3SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.02209310E+03 0.09120019E-01-0.08258093E-05-0.04093089E-08 0.07203541E-12    2
